JSON,CUTOFF,QUERY_ID,QUERY_TEXT,SKIP_TIME_NANO_SECONDS
wiki_large_record_(1.1GB),512,3,$[*].labels.*.language,173411730.6
wiki_large_record_(1.1GB),1024,3,$[*].labels.*.language,162784457.8
wiki_large_record_(1.1GB),2048,3,$[*].labels.*.language,151928559.8
wiki_large_record_(1.1GB),0,4,$[*].labels.*.value,194904759.4
wiki_large_record_(1.1GB),64,4,$[*].labels.*.value,192675479
wiki_large_record_(1.1GB),128,4,$[*].labels.*.value,189005668.2
wiki_large_record_(1.1GB),256,4,$[*].labels.*.value,182777887.6
wiki_large_record_(1.1GB),512,4,$[*].labels.*.value,173395647.8
wiki_large_record_(1.1GB),1024,4,$[*].labels.*.value,162758479.6
wiki_large_record_(1.1GB),2048,4,$[*].labels.*.value,151869943.8
wiki_large_record_(1.1GB),0,5,$[1:10000]..fr,177870675.2
wiki_large_record_(1.1GB),64,5,$[1:10000]..fr,177870675.2
wiki_large_record_(1.1GB),128,5,$[1:10000]..fr,177870675.2
wiki_large_record_(1.1GB),256,5,$[1:10000]..fr,177870675.2
wiki_large_record_(1.1GB),512,5,$[1:10000]..fr,177854781.6
wiki_large_record_(1.1GB),1024,5,$[1:10000]..fr,177042807.2
wiki_large_record_(1.1GB),2048,5,$[1:10000]..fr,173497138.8
wiki_large_record_(1.1GB),0,6,$[*].*.fr.*,556352332.8
wiki_large_record_(1.1GB),64,6,$[*].*.fr.*,362467977.2
wiki_large_record_(1.1GB),128,6,$[*].*.fr.*,281854241.8
wiki_large_record_(1.1GB),256,6,$[*].*.fr.*,239259925.8
wiki_large_record_(1.1GB),512,6,$[*].*.fr.*,168130893.8
wiki_large_record_(1.1GB),1024,6,$[*].*.fr.*,66489226.2
wiki_large_record_(1.1GB),2048,6,$[*].*.fr.*,35805077
wiki_large_record_(1.1GB),0,7,$[1:20000]..fr,158197845.2
wiki_large_record_(1.1GB),64,7,$[1:20000]..fr,158197845.2
wiki_large_record_(1.1GB),128,7,$[1:20000]..fr,158197845.2
wiki_large_record_(1.1GB),256,7,$[1:20000]..fr,158197845.2
wiki_large_record_(1.1GB),512,7,$[1:20000]..fr,158182803.2
wiki_large_record_(1.1GB),1024,7,$[1:20000]..fr,157406690.6
wiki_large_record_(1.1GB),2048,7,$[1:20000]..fr,153990740.4
wiki_large_record_(1.1GB),0,8,$[1:30000]..fr,143206221.6
wiki_large_record_(1.1GB),64,8,$[1:30000]..fr,143206221.6
wiki_large_record_(1.1GB),128,8,$[1:30000]..fr,143206221.6
wiki_large_record_(1.1GB),256,8,$[1:30000]..fr,143206221.6
wiki_large_record_(1.1GB),512,8,$[1:30000]..fr,143191666.2
wiki_large_record_(1.1GB),1024,8,$[1:30000]..fr,142435577.4
wiki_large_record_(1.1GB),2048,8,$[1:30000]..fr,139114232
wiki_large_record_(1.1GB),0,9,$[1:40000]..fr,127165830.2
wiki_large_record_(1.1GB),64,9,$[1:40000]..fr,127165830.2
wiki_large_record_(1.1GB),128,9,$[1:40000]..fr,127165830.2
wiki_large_record_(1.1GB),256,9,$[1:40000]..fr,127165830.2
wiki_large_record_(1.1GB),512,9,$[1:40000]..fr,127151832.2
wiki_large_record_(1.1GB),1024,9,$[1:40000]..fr,126447932.2
wiki_large_record_(1.1GB),2048,9,$[1:40000]..fr,123331974.8
wiki_large_record_(1.1GB),0,10,$[1:50000]..fr,109626767.8
wiki_large_record_(1.1GB),64,10,$[1:50000]..fr,109626767.8
wiki_large_record_(1.1GB),128,10,$[1:50000]..fr,109626767.8
wiki_large_record_(1.1GB),256,10,$[1:50000]..fr,109626767.8
wiki_large_record_(1.1GB),512,10,$[1:50000]..fr,109614800
wiki_large_record_(1.1GB),1024,10,$[1:50000]..fr,108985467
wiki_large_record_(1.1GB),2048,10,$[1:50000]..fr,106148217
wiki_large_record_(1.1GB),0,11,$[1:60000]..fr,95405026.4
wiki_large_record_(1.1GB),64,11,$[1:60000]..fr,95405026.4
wiki_large_record_(1.1GB),128,11,$[1:60000]..fr,95405026.4
wiki_large_record_(1.1GB),256,11,$[1:60000]..fr,95405026.4
wiki_large_record_(1.1GB),512,11,$[1:60000]..fr,95394656.2
wiki_large_record_(1.1GB),1024,11,$[1:60000]..fr,94836826.6
wiki_large_record_(1.1GB),2048,11,$[1:60000]..fr,92265586.4
wiki_large_record_(1.1GB),0,12,$[1:70000]..fr,82435785.6
wiki_large_record_(1.1GB),64,12,$[1:70000]..fr,82435785.6
wiki_large_record_(1.1GB),128,12,$[1:70000]..fr,82435785.6
wiki_large_record_(1.1GB),256,12,$[1:70000]..fr,82435785.6
wiki_large_record_(1.1GB),512,12,$[1:70000]..fr,82428139
wiki_large_record_(1.1GB),1024,12,$[1:70000]..fr,81962692.2
wiki_large_record_(1.1GB),2048,12,$[1:70000]..fr,79703114.8
wiki_large_record_(1.1GB),0,13,$[1:80000]..fr,68472799.2
wiki_large_record_(1.1GB),64,13,$[1:80000]..fr,68472799.2
wiki_large_record_(1.1GB),128,13,$[1:80000]..fr,68472799.2
wiki_large_record_(1.1GB),256,13,$[1:80000]..fr,68472799.2
wiki_large_record_(1.1GB),512,13,$[1:80000]..fr,68466739.6
wiki_large_record_(1.1GB),1024,13,$[1:80000]..fr,68059783.4
wiki_large_record_(1.1GB),2048,13,$[1:80000]..fr,66090894.8
wiki_large_record_(1.1GB),0,14,$[1:90000]..fr,56523317.6
wiki_large_record_(1.1GB),64,14,$[1:90000]..fr,56523317.6
wiki_large_record_(1.1GB),128,14,$[1:90000]..fr,56523317.6
wiki_large_record_(1.1GB),256,14,$[1:90000]..fr,56523317.6
wiki_large_record_(1.1GB),512,14,$[1:90000]..fr,56518865
wiki_large_record_(1.1GB),1024,14,$[1:90000]..fr,56196098
wiki_large_record_(1.1GB),2048,14,$[1:90000]..fr,54618678.8
wiki_large_record_(1.1GB),0,15,$[1:100000]..fr,45403502.4
wiki_large_record_(1.1GB),64,15,$[1:100000]..fr,45403502.4
wiki_large_record_(1.1GB),128,15,$[1:100000]..fr,45403502.4
wiki_large_record_(1.1GB),256,15,$[1:100000]..fr,45403502.4
wiki_large_record_(1.1GB),512,15,$[1:100000]..fr,45399889.8
wiki_large_record_(1.1GB),1024,15,$[1:100000]..fr,45138846.4
wiki_large_record_(1.1GB),2048,15,$[1:100000]..fr,43837069
wiki_large_record_(1.1GB),0,16,$[1:110000]..fr,32320335.2
wiki_large_record_(1.1GB),64,16,$[1:110000]..fr,32320335.2
wiki_large_record_(1.1GB),128,16,$[1:110000]..fr,32320335.2
wiki_large_record_(1.1GB),256,16,$[1:110000]..fr,32320335.2
wiki_large_record_(1.1GB),512,16,$[1:110000]..fr,32317865.4
wiki_large_record_(1.1GB),1024,16,$[1:110000]..fr,32117575.2
wiki_large_record_(1.1GB),2048,16,$[1:110000]..fr,31130543.8
wiki_large_record_(1.1GB),0,17,$[1:120000]..fr,19644790.4
wiki_large_record_(1.1GB),64,17,$[1:120000]..fr,19644790.4
wiki_large_record_(1.1GB),128,17,$[1:120000]..fr,19644790.4
wiki_large_record_(1.1GB),256,17,$[1:120000]..fr,19644790.4
wiki_large_record_(1.1GB),512,17,$[1:120000]..fr,19643863
wiki_large_record_(1.1GB),1024,17,$[1:120000]..fr,19500141
wiki_large_record_(1.1GB),2048,17,$[1:120000]..fr,18816946.8
wiki_large_record_(1.1GB),0,18,$[1:130000]..fr,8051778.8
wiki_large_record_(1.1GB),64,18,$[1:130000]..fr,8051778.8
wiki_large_record_(1.1GB),128,18,$[1:130000]..fr,8051778.8
wiki_large_record_(1.1GB),256,18,$[1:130000]..fr,8051778.8
wiki_large_record_(1.1GB),512,18,$[1:130000]..fr,8051478.8
wiki_large_record_(1.1GB),1024,18,$[1:130000]..fr,7978663
wiki_large_record_(1.1GB),2048,18,$[1:130000]..fr,7624282
wiki_large_record_(1.1GB),0,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),64,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),128,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),256,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),512,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),1024,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),2048,19,$[1:140000]..fr,5614.6
wiki_large_record_(1.1GB),0,20,$..language,0
wiki_large_record_(1.1GB),64,20,$..language,0
wiki_large_record_(1.1GB),128,20,$..language,0
wiki_large_record_(1.1GB),256,20,$..language,0
wiki_large_record_(1.1GB),512,20,$..language,0
wiki_large_record_(1.1GB),1024,20,$..language,0
wiki_large_record_(1.1GB),2048,20,$..language,0
